date_key,stock_key,open_price,high_price,low_price,close_price,trading_volume,audit_key,_created_at,_updated_at,_source_file
20241211,3,62.76,62.96,61.89,61.96,1611488,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241212,3,62.09,62.69,62.09,62.09,672349,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241213,3,61.89,62.16,61.69,61.83,1228466,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241216,3,61.76,61.89,61.69,61.83,1122982,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241217,3,61.76,61.83,61.63,61.76,1049241,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241218,3,61.76,61.96,61.76,61.83,531269,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241219,3,61.63,61.63,61.23,61.36,1870599,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241220,3,61.36,61.69,61.29,61.43,1246769,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241223,3,61.49,61.63,61.36,61.36,707967,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241224,3,61.56,61.63,61.1,61.16,1025356,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241225,3,61.23,62.29,61.23,61.36,1829185,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241226,3,61.43,61.63,61.1,61.16,2203884,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241227,3,61.43,61.76,61.23,61.23,1640901,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241230,3,61.23,61.43,61.1,61.1,1707785,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20241231,3,61.23,61.36,60.56,60.56,2375289,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250102,3,60.83,61.43,60.76,61.03,1631368,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250103,3,61.03,61.36,61.03,61.1,1403040,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250106,3,61.1,62.03,61.03,61.69,1938268,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250107,3,61.89,61.89,61.29,61.29,1253566,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250108,3,61.29,61.36,60.76,61.36,1054219,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250109,3,61.1,61.23,60.9,61.03,739048,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250110,3,61.03,61.36,60.7,60.7,1113334,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250113,3,60.63,61.03,60.5,61.03,938736,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250114,3,61.03,61.03,60.56,60.9,678628,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250115,3,61.03,61.03,60.7,60.7,446062,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250116,3,61.03,61.89,60.96,61.56,2461599,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250117,3,61.56,61.76,61.23,61.43,1124326,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250120,3,61.29,61.43,60.83,60.9,1763550,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250121,3,61.16,61.16,60.63,60.7,1266355,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250122,3,61.1,61.1,60.56,60.56,979719,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250123,3,60.63,61.69,60.63,61.43,1686458,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250124,3,61.16,61.76,61.16,61.49,945437,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250203,3,61.29,61.36,60.83,60.83,1436966,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250204,3,61.16,61.23,60.9,61.1,855942,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250205,3,61.1,61.63,61.1,61.49,1346904,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250206,3,61.63,62.03,61.56,61.69,1352924,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250207,3,61.69,61.89,61.43,61.76,2262521,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250210,3,61.69,61.69,61.03,61.23,2299299,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250211,3,61.23,61.29,60.9,61.03,1040604,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250212,3,61.03,61.43,60.76,60.76,1057688,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250213,3,61.03,61.03,60.7,60.83,863094,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250214,3,61.23,61.23,60.76,60.83,948437,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250217,3,60.76,61.1,60.76,60.83,788528,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250218,3,60.83,61.1,60.7,60.83,1067903,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250219,3,60.83,60.9,60.63,60.9,1510842,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250220,3,61.23,61.29,60.9,60.9,1638352,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250221,3,61.16,61.83,61.16,61.83,2515484,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250224,3,61.96,62.09,61.56,62.09,1957924,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250225,3,62.09,62.16,61.43,61.49,1928951,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250226,3,61.49,61.69,61.23,61.29,771099,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250227,3,63.02,63.35,62.42,62.42,5035025,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250228,3,62.56,62.56,61.96,61.96,2073877,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250303,3,62.09,62.09,61.76,61.96,1252949,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250304,3,61.89,62.03,61.56,61.76,2501823,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250305,3,61.76,62.29,61.76,61.76,1822854,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250306,3,62.09,62.56,61.89,62.09,2359429,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250307,3,62.16,63.29,62.09,63.15,4003619,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250310,3,64.02,64.68,63.82,64.28,4434646,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250311,3,63.75,64.28,63.49,64.28,3644714,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250312,3,65.52,68.11,65.13,66.22,7581491,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250313,3,66.72,66.72,64.73,65.03,4514555,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250314,3,64.93,66.32,64.93,65.52,4929265,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250317,3,65.52,66.82,65.52,66.82,4946897,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250318,3,67.31,67.31,66.32,66.32,3663486,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250319,3,66.72,66.72,66.02,66.02,3679899,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250320,3,66.02,66.52,65.72,66.32,1693378,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250321,3,66.52,66.52,65.52,65.52,1707373,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250324,3,65.82,66.02,65.03,66.02,1983215,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250325,3,66.02,66.12,65.72,65.72,2031082,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250326,3,65.92,66.12,65.33,65.33,1511026,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250327,3,65.33,65.43,65.03,65.03,905213,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250328,3,65.03,65.23,64.33,64.33,1656783,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250331,3,64.23,64.73,63.54,63.54,1775079,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250401,3,64.23,64.83,63.54,64.04,1720587,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250402,3,64.53,65.52,64.13,64.33,2334069,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250403,3,63.54,63.94,59.87,59.87,9818714,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250404,3,56.29,59.57,55.8,59.57,11892239,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250408,3,59.37,59.37,55.4,55.4,7191341,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250409,3,51.63,59.27,51.63,52.12,9007761,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250410,3,55.7,55.7,55.7,55.7,175351,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250411,3,59.37,59.47,57.58,59.37,8074134,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250414,3,59.57,59.57,58.28,58.87,3624722,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250415,3,58.67,60.46,57.88,59.57,5640640,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250416,3,59.27,59.87,58.58,58.87,2632706,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250417,3,58.87,58.87,57.68,57.68,3155687,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250418,3,58.28,59.17,57.68,57.68,2169852,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250421,3,58.08,58.48,57.68,57.78,1294415,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250422,3,57.68,58.38,54.31,58.08,3860343,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250423,3,58.97,58.97,57.58,57.58,1930757,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250424,3,57.78,58.18,57.58,57.78,1864710,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250425,3,57.78,58.58,57.09,57.09,3685216,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250428,3,57.28,57.88,57.09,57.09,1657552,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250429,3,57.28,58.08,56.89,56.89,2437717,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250505,3,57.09,57.58,56.59,56.69,2105718,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250506,3,56.89,57.58,56.59,56.59,2998281,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250507,3,56.69,57.09,56.59,56.59,2419087,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250508,3,56.99,57.28,56.49,56.69,3026860,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250509,3,56.89,57.19,56.19,56.19,5848894,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250512,3,56.59,56.89,55.8,56.19,6007242,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250513,3,56.69,56.89,56.19,56.39,7406543,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250514,3,56.79,58.38,56.79,58.28,8033608,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250515,3,58.87,59.37,58.28,58.28,8083606,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250516,3,58.38,58.58,57.09,57.09,8381977,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250519,3,56.99,57.19,56.59,56.59,4795918,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250520,3,56.59,56.99,56.39,56.69,3875082,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250521,3,57.09,57.48,56.59,56.69,5168505,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250522,3,56.69,56.99,56.49,56.49,3701203,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250523,3,56.49,57.09,56.29,56.39,3554951,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250526,3,56.49,56.59,55.6,56.59,4737429,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250527,3,56.39,56.79,56.29,56.39,5557215,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250528,3,56.69,57.19,56.39,56.39,4959537,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250529,3,56.79,56.79,56.29,56.29,3911542,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250530,3,56.39,56.49,55.99,55.99,3940554,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250602,3,56.09,56.09,55.7,55.8,3232645,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250603,3,56.29,56.49,55.99,56.39,3370416,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250604,3,56.49,56.59,56.09,56.19,2695759,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250605,3,56.29,56.39,55.89,55.89,2788584,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250606,3,55.89,56.19,55.7,55.7,2536554,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250609,3,55.8,55.99,55.5,55.5,2229030,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250610,3,55.6,55.8,55.5,55.5,2235688,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250611,3,55.8,55.8,55.3,55.3,2300663,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250612,3,55.6,55.7,55.3,55.6,2566853,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250613,3,55.5,56.69,55.2,55.8,5375563,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250616,3,55.8,56.29,55.8,56.19,4344263,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250617,3,56.49,57.09,56.39,56.79,5168205,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250618,3,56.79,56.89,56.09,56.29,3428307,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250619,3,56.29,56.59,56.09,56.19,2372564,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250620,3,56.29,56.79,56.09,56.69,6892497,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250623,3,56.29,56.49,56.09,56.19,2485826,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250624,3,56.49,56.69,56.19,56.19,3513030,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250625,3,56.39,56.49,56.19,56.19,2745087,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250626,3,56.29,56.39,55.99,55.99,2847282,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250627,3,56.19,56.89,55.99,56.29,4088599,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250630,3,56.59,56.79,56.49,56.59,2959226,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250701,3,56.79,58.38,56.69,57.78,10063516,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250702,3,57.88,58.18,57.28,57.58,2921604,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250703,3,57.68,58.38,57.28,57.48,7406255,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250704,3,57.48,58.38,57.38,57.98,4856776,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250707,3,58.08,58.48,57.78,58.18,8065549,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250708,3,58.38,59.07,58.18,58.58,10404990,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250709,3,58.97,61.36,58.97,61.06,16474683,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250710,3,61.36,61.36,60.56,60.96,8166436,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250711,3,61.06,62.65,61.06,62.25,12718706,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250714,3,62.45,62.45,60.56,61.95,6488467,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250715,3,61.95,62.15,60.96,60.96,6329827,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250716,3,60.96,61.65,60.66,61.36,7612148,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250717,3,61.36,62.25,61.36,61.75,10002629,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250718,3,61.85,62.15,61.36,61.45,6924692,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250721,3,61.75,62.25,60.86,60.86,6147587,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250722,3,60.86,61.75,60.46,61.75,4912448,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250723,3,62.05,62.15,61.36,61.65,5096822,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250724,3,61.75,63.04,61.45,61.65,8723746,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250725,3,61.65,62.05,61.45,61.55,4984788,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250728,3,61.75,62.55,61.65,62.35,10496568,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250729,3,62.74,62.74,60.56,60.56,10608513,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250730,3,60.56,61.45,59.97,60.46,7282600,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250731,3,61.06,61.26,59.67,59.77,6077831,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250801,3,59.87,60.16,59.27,59.77,4763193,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250804,3,59.67,60.96,59.57,60.66,4468217,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250805,3,61.06,63.24,60.76,61.06,18607660,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250806,3,61.65,62.35,61.45,61.85,4685719,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250807,3,62.45,62.45,60.86,61.26,9509430,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250808,3,61.75,62.84,61.16,61.45,10690824,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250811,3,61.65,62.74,61.65,62.05,7276190,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250812,3,62.35,64.33,62.25,62.55,12145378,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250813,3,63.04,63.14,61.55,62.05,7530834,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250814,3,63.24,65.82,62.84,64.73,19031114,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250815,3,66.91,67.01,63.74,63.84,16686938,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250818,3,64.33,65.13,63.54,64.04,8310087,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250819,3,64.04,64.93,63.74,63.74,9202625,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250820,3,64.04,64.13,61.75,62.55,10551682,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250821,3,62.84,64.53,62.84,63.74,9648977,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250822,3,63.54,66.72,63.24,64.13,18963941,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250825,3,65.33,65.33,62.94,63.14,7761134,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250826,3,63.14,64.53,62.45,64.13,7996194,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250827,3,64.53,68.6,64.53,68.6,31104601,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250828,3,69.0,70.09,68.21,68.5,8814793,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250829,3,68.7,69.6,68.01,68.11,14710787,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250903,3,68.3,68.3,66.52,66.52,14234980,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250904,3,67.01,68.5,66.42,68.4,8952641,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250905,3,69.0,69.1,67.01,67.01,11059084,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250908,3,66.62,67.01,64.83,64.83,11267729,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
20250909,3,65.03,65.72,64.04,64.43,6203308,20260630144049,2026-06-30 07:40:49.090113,2026-06-30 07:40:49.090113,vcb_stock_history.csv
